Frequency,S11_Real,S11_Imaginary,
488650753,-0.2928136883,0.3000737154,
488850773,-0.2526843858,0.333355804,
489050793,-0.2069059259,0.3623657255,
489250813,-0.1612724631,0.3834734106,
489450832,-0.1103867826,0.3984459256,
489650852,-0.05972586427,0.4090110931,
489850872,-0.0073340535,0.4114634218,
490050892,0.04420565539,0.409149691,
490250911,0.09242815729,0.3981491529,
490450931,0.1435034157,0.3820210341,
490650951,0.189570639,0.3588282756,
490850971,0.2322526017,0.3332616757,
491050990,0.2713887176,0.2995885397,
491251010,0.3076172307,0.2587874791,
491451030,0.3363816086,0.2180696526,
491651050,0.3628879395,0.1720663997,
491851069,0.3818166047,0.1244918114,
492051089,0.3939518225,0.07379778756,
492251109,0.3989458191,0.02285675513,
492451129,0.3986513766,-0.02792479304,
492651148,0.3892907235,-0.08211205364,
492851168,0.3750026069,-0.1307785194,
493051188,0.3542938267,-0.1779116207,
493251208,0.3315682781,-0.2228825232,
493451227,0.3001276774,-0.26438889,
493651247,0.2612113922,-0.3025034469,
493851267,0.2223646767,-0.3322245564,
494051287,0.1732220029,-0.3583183528,
494251306,0.1288285535,-0.3775409355,
494451326,0.07718662535,-0.3909454713,
494651346,0.02764042561,-0.3998370746,
494851366,-0.02659039304,-0.399850233,
495051385,-0.0778572234,-0.3940752165,
495251405,-0.1279671618,-0.3813092938,
495451425,-0.1759425493,-0.3602722921,
495651445,-0.2239936864,-0.3364492331,
495851464,-0.2624457704,-0.3068277131,
496051484,-0.2996210101,-0.2698901682,
496251504,-0.33546817,-0.2307699022,
496451524,-0.3607636489,-0.1851412789,
496651543,-0.3830808301,-0.1354084261,
496851563,-0.396495863,-0.08550162055,
497051583,-0.4040755764,-0.0361559935,
497251603,-0.4093884326,0.01377283968,
497451622,-0.4054804334,0.06806265446,
497651642,-0.3903962723,0.1185785292,
497851662,-0.3756714693,0.1649125573,
498051682,-0.3537342345,0.2126842887,
498251701,-0.323616882,0.2564070556,
498451721,-0.2878353309,0.2913181745,
498651741,-0.2492630762,0.3296638793,
498851761,-0.2064222247,0.3551137827,
499051780,-0.164385441,0.3799194299,
499251800,-0.1157948578,0.3991794142,
499451820,-0.06305733389,0.4104467323,
499651840,-0.0151835373,0.4149406292,
499851859,0.03663343036,0.4109534061,
500051879,0.08663740205,0.4060038543,
500251899,0.1364518789,0.394721247,
500451919,0.1829430828,0.3734372859,
500651938,0.2271094034,0.3507799482,
500851958,0.267407346,0.3192487542,
501051978,0.3042252937,0.2848445309,
501251998,0.3367064737,0.2459946875,
501452017,0.3642040188,0.2073509246,
501652037,0.386334336,0.158420524,
501852057,0.4045691033,0.113809878,
502052077,0.4147712294,0.06302301929,
502252096,0.4194115559,0.01547960843,
502452116,0.4180019393,-0.03418851822,
502652136,0.4087740988,-0.08671308759,
502852156,0.3952334012,-0.1322747282,
503052175,0.3756052216,-0.1795514244,
503252195,0.353510813,-0.2217053817,
503452215,0.320949085,-0.2656529865,
503652235,0.2866678035,-0.3018754208,
503852254,0.248765913,-0.3306810705,
504052274,0.2063788675,-0.3612800023,
504252294,0.1612288127,-0.3789544498,
504452314,0.1116192737,-0.3974884579,
504652333,0.06195126152,-0.4071032817,
504852353,0.01340791639,-0.408180489,
505052373,-0.04067755651,-0.4075476564,
505252393,-0.08718368498,-0.3960457087,
505452412,-0.136513152,-0.3781550647,
505652432,-0.1834603686,-0.358852042,
505852452,-0.2294809643,-0.3285209411,
506052472,-0.2671071276,-0.2933429731,
506252491,-0.3022672927,-0.2547798646,
506452511,-0.3305714756,-0.213031069,
506652531,-0.3529718332,-0.1663236936,
506852551,-0.3709331271,-0.1196357116,
507052571,-0.3824738715,-0.06632773556,
507252590,-0.385239051,-0.015504476,
507452610,-0.3828181834,0.03530727168,
507652630,-0.3732677571,0.08694438802,
507852650,-0.3562328993,0.1368062842,
508052669,-0.3314510647,0.1830286344,
508252689,-0.3031511498,0.2269941073,
508452709,-0.2687905291,0.2653872217,
508652729,-0.2280998047,0.3014076833,
508852748,-0.185892856,0.3306902506,
509052768,-0.1396526741,0.3526096056,
509252788,-0.08981371512,0.367178326,
509452808,-0.04016454383,0.3791330729,
509652827,0.01251557504,0.381432579,
509852847,0.06519548306,0.3753493084,
510052867,0.1136894539,0.3665102275,
510252887,0.1637436936,0.3461317754,
510452906,0.2086037859,0.3235158226,
510652926,0.2530891881,0.2976350613,
510852946,0.2909186431,0.2638293988,
511052966,0.3238893444,0.2233231312,
511252985,0.3503691294,0.1839273712,
511453005,0.3743910584,0.1385647178,
511653025,0.3909977325,0.08892441955,
511853045,0.4024826052,0.0409172468,
512053064,0.4052710849,-0.007916670493,
512253084,0.4045542475,-0.06135612261,
512453104,0.3960228224,-0.1063703623,
512653124,0.3841112862,-0.157267974,
512853143,0.3640461834,-0.2011287908,
513053163,0.3385536222,-0.2450720136,
513253183,0.3056196955,-0.2854333556,
513453203,0.2738225642,-0.3226703942,
513653222,0.2361022726,-0.3522176481,
513853242,0.1923477702,-0.376637828,
514053262,0.1486226305,-0.3993338445,
514253282,0.09948283774,-0.4162515406,
514453301,0.05268730829,-0.4251854037,
514653321,0.0004499785902,-0.4277881101,
514853341,-0.04875310974,-0.4264535245,
515053361,-0.09693459612,-0.4165058044,
515253380,-0.1445040137,-0.40129286,
515453400,-0.1906660512,-0.3827412466,
515653420,-0.2337565307,-0.358388665,
515853440,-0.2740810365,-0.3251110173,
516053459,-0.3082041296,-0.2931061721,
516253479,-0.3420579186,-0.2524585638,
516453499,-0.3677153586,-0.2086408326,
516653519,-0.3878780362,-0.1632531038,
516853538,-0.4014043663,-0.11590387,
517053558,-0.4115916677,-0.06651163355,
517253578,-0.4141954209,-0.01537899701,
517453598,-0.4130944355,0.0358890732,
517653617,-0.4044106121,0.08513416619,
517853637,-0.3859562963,0.1346175226,
518053657,-0.3686682624,0.1786533453,
518253677,-0.3405925491,0.2215398988,
518453696,-0.3051100899,0.2635771515,
518653716,-0.2684148815,0.2990179954,
518853736,-0.2294815207,0.3265711003,
519053756,-0.186078914,0.3515082973,
519253775,-0.1380231514,0.3715518761,
519453795,-0.08815239839,0.3841887822,
519653815,-0.03741525792,0.3904975687,
519853835,0.0139920467,0.3889057751,
520053854,0.06448330384,0.3824273059,
520253874,0.1127189191,0.3708343534,
520453894,0.1600339601,0.3519700448,
520653914,0.2047281375,0.3274909787,
520853933,0.2450417333,0.297326462,
521053953,0.2803575763,0.2632457391,
521253973,0.3119418503,0.224111361,
521453993,0.3377502786,0.1781190111,
521654012,0.3591600557,0.1322929928,
521854032,0.373343004,0.08440599668,
522054052,0.3793450304,0.03334117976,
522254072,0.3791899724,-0.01640526107,
522454091,0.3765192137,-0.06680568651,
522654111,0.3638351903,-0.1126576792,
522854131,0.3465906655,-0.1615080282,
523054151,0.3183319076,-0.2043968478,
523254170,0.2915615124,-0.2455789488,
523454190,0.2545514329,-0.2791486956,
523654210,0.2172954707,-0.3126795199,
523854230,0.1730909592,-0.3368140471,
524054249,0.1265258655,-0.3568909919,
524254269,0.07700063546,-0.3716523212,
524454289,0.02694782269,-0.3771842088,
524654309,-0.02285896826,-0.3773337349,
524854328,-0.07242141802,-0.3723460148,
525054348,-0.1220511872,-0.3591050787,
525254368,-0.1676133935,-0.3396539408,
525454388,-0.2106196022,-0.3101872702,
525654407,-0.2501866542,-0.2796459071,
525854427,-0.2873922041,-0.2437875862,
526054447,-0.3174004471,-0.2019478221,
526254467,-0.3404201521,-0.1578266227,
526454486,-0.3595549094,-0.1091069246,
526654506,-0.3730653258,-0.06010187755,
526854526,-0.3790516349,-0.01180551163,
527054546,-0.3762195927,0.04234715724,
527254565,-0.3700303782,0.09278816471,
527454585,-0.354174468,0.1424453682,
527654605,-0.3327252758,0.1860508227,
527854625,-0.3080493844,0.2324641222,
528054644,-0.2777650026,0.2707128279,
528254664,-0.2413197295,0.3063362594,
528454684,-0.1994910618,0.3363889493,
528654704,-0.1530496331,0.3619183972,
528854723,-0.1065488071,0.3813841023,
529054743,-0.05856657604,0.3953372561,
529254763,-0.01082586649,0.403345327,
529454783,0.04030916761,0.4023501484,
529654802,0.0894861642,0.3966240997,
529854822,0.1367008951,0.3881070453,
530054842,0.18380934,0.3722437537,
530254862,0.2281273309,0.3489143799,
530454881,0.2673684832,0.3229535668,
530654901,0.3087513082,0.2928048854,
530854921,0.3390246474,0.2566721723,
531054941,0.369314914,0.2202327246,
531254960,0.393643332,0.1770291324,
531454980,0.4143734943,0.1351706693,
531655000,0.4293027726,0.0878231998,
531855020,0.435471363,0.03969216342,
532055039,0.4406145069,-0.005658954699,
532255059,0.439901085,-0.05453288378,
532455079,0.4289377517,-0.1007477268,
532655099,0.4177968257,-0.1493138043,
532855118,0.3981011784,-0.1910080079,
533055138,0.3766004117,-0.2313698735,
533255158,0.3500795391,-0.2729337638,
533455178,0.319066899,-0.3057799521,
533655198,0.2830665539,-0.337314312,
533855217,0.2406832245,-0.3629492979,
534055237,0.198845818,-0.3863673733,
534255257,0.1549380278,-0.4030046835,
534455277,0.1112230389,-0.411797058,
534655296,0.06085653564,-0.420232206,
534855316,0.01538675065,-0.4215997224,
535055336,-0.03194327048,-0.4155983963,
535255356,-0.07857230066,-0.4007280242,
535455375,-0.1250136261,-0.3828986417,
535655395,-0.1667635047,-0.3594467987,
535855415,-0.2075546065,-0.3306666395,
536055435,-0.2411349922,-0.2956615901,
536255454,-0.2718617514,-0.2578606197,
536455474,-0.2954258237,-0.2131948268,
536655494,-0.3136146039,-0.1674821991,
536855514,-0.3296747367,-0.1184301999,
537055533,-0.3316257663,-0.06804215256,
537255553,-0.3320589313,-0.01733315823,
537455573,-0.3223752956,0.03200625406,
537655593,-0.3047582532,0.08312422173,
537855612,-0.2811836704,0.1260787021,
538055632,-0.2517249182,0.1689361028,
538255652,-0.2167506272,0.2050333322,
538455672,-0.1743907188,0.2383029165,
538655691,-0.1303064808,0.2624564409,
538855711,-0.08067267718,0.2808665186,
539055731,-0.03062913919,0.2919555932,
539255751,0.02266487082,0.294227961,
539455770,0.07372436438,0.2904012767,
539655790,0.1209113216,0.2788045095,
539855810,0.170734388,0.2592343101,
540055830,0.2149687185,0.233541257,
540255849,0.253717919,0.2015022988,
540455869,0.2887482691,0.1650424085,
540655889,0.3207052143,0.1265220933,
540855909,0.3445417129,0.08170201878,
541055928,0.3589434975,0.03590165053,
541255948,0.3727333005,-0.01336198208,
541455968,0.3764383749,-0.06090954156,
541655988,0.3754535189,-0.1103993687,
541856007,0.3667569371,-0.159561242,
542056027,0.3509392246,-0.2029032893,
542256047,0.3340270217,-0.2465281019,
542456067,0.3094409404,-0.2897210369,
542656086,0.2790109949,-0.324975549,
542856106,0.2478488947,-0.3577539095,
543056126,0.2081101244,-0.3892060371,
543256146,0.1721172766,-0.4144443469,
543456165,0.1296301705,-0.4354536183,
543656185,0.08524223766,-0.449774864,
543856205,0.04073190956,-0.4598385169,
544056225,-0.004660043273,-0.4648213046,
544256244,-0.05096798055,-0.4664812267,
544456264,-0.09722964677,-0.458782586,
544656284,-0.1427496174,-0.4494176055,
544856304,-0.1883530547,-0.4367964954,
545056323,-0.2251553104,-0.4158600512,
545256343,-0.2643884748,-0.3926580165,
545456363,-0.3018254884,-0.3630070616,
545656383,-0.3391504775,-0.3332927276,
545856402,-0.3685312015,-0.2981096164,
546056422,-0.3915449958,-0.2574646636,
546256442,-0.4150328285,-0.2207911252,
546456462,-0.431806324,-0.1764308146,
546656481,-0.4450146001,-0.1315855592,
546856501,-0.4525999743,-0.08556080485,
547056521,-0.456041669,-0.03675750257,
547256541,-0.4520414952,0.01008336033,
547456560,-0.4436799303,0.0560147691,
547656580,-0.428568443,0.1037243997,
547856600,-0.410963265,0.1446077684,
548056620,-0.3864713721,0.1898639195,
548256639,-0.3588263753,0.2263751887,
548456659,-0.3257563325,0.262616215,
548656679,-0.2870778384,0.2951207119,
548856699,-0.2478338784,0.3190459309,
549056718,-0.2045891302,0.3427395745,
549256738,-0.1571037075,0.3614320825,
549456758,-0.110997942,0.3716823279,
549656778,-0.05970380806,0.3767608471,
549856797,-0.01017393167,0.3752168752,
550056817,0.03748046843,0.3658639124,
550256837,0.08566853259,0.3523865563,
550456857,0.1300098656,0.3366583089,
550656876,0.1749655891,0.309413477,
550856896,0.2134493437,0.2783509912,
551056916,0.2476668694,0.2458047756,
551256936,0.2782551188,0.2066469833,
551456955,0.3035646194,0.1623364547,
551656975,0.3235863671,0.1201000718,
551856995,0.3375895011,0.0722185444,
552057015,0.3449096965,0.02144735765,
552257034,0.3447556234,-0.02542723838,
552457054,0.3373825362,-0.07605814235,
552657074,0.3253407872,-0.1236888967,
552857094,0.3081577308,-0.1691436214,
553057113,0.2857082381,-0.2103161645,
553257133,0.2563088028,-0.2484758922,
553457153,0.2213032112,-0.2838313649,
553657173,0.1836871877,-0.3116675255,
553857192,0.1429440799,-0.3388231248,
554057212,0.1006809588,-0.3567396943,
554257232,0.05294605004,-0.370192777,
554457252,0.006584154005,-0.3759368902,
554657271,-0.04191630367,-0.3757399892,
554857291,-0.08879453795,-0.3718936312,
555057311,-0.134771454,-0.3600361846,
555257331,-0.1796405711,-0.3435075986,
555457350,-0.2210675519,-0.3190868934,
555657370,-0.2576152472,-0.2909909544,
555857390,-0.2933894885,-0.2612231833,
556057410,-0.3235802597,-0.2237054753,
556257429,-0.3492696313,-0.182984664,
556457449,-0.3675547491,-0.1406533589,
556657469,-0.3834690386,-0.09377067744,
556857489,-0.3906395373,-0.0491528979,
557057508,-0.3948186661,0.00115281805,
557257528,-0.3907670844,0.04691009492,
557457548,-0.3788935822,0.09278278466,
557657568,-0.3634350673,0.1410641168,
557857587,-0.3434635487,0.1841131144,
558057607,-0.3163437236,0.2241724987,
558257627,-0.2844264794,0.2603512427,
558457647,-0.250642159,0.2925083372,
558657666,-0.2098403622,0.3182295894,
558857686,-0.1671693964,0.3406469021,
559057706,-0.1199131601,0.3565798873,
559257726,-0.0758368075,0.3686557776,
559457745,-0.02690076267,0.3721720086,
559657765,0.0205111314,0.3713080845,
559857785,0.07025817598,0.3626249911,
560057805,0.1145955025,0.3522885051,
560257825,0.1591452718,0.3330867683,
560457844,0.2015641564,0.3061886459,
560657864,0.2382520209,0.2777094718,
560857884,0.2734548313,0.2430697025,
561057904,0.3023380582,0.2065218738,
561257923,0.3290309602,0.1653324284,
561457943,0.3477949295,0.1233726102,
561657963,0.3601434843,0.07605066174,
561857983,0.3674409859,0.03128128282,
562058002,0.3728275474,-0.01575897124,
562258022,0.3689762957,-0.06462301855,
562458042,0.3570642227,-0.1075243999,
562658062,0.3448524595,-0.1543231269,
562858081,0.3240854557,-0.1965063478,
563058101,0.2998499287,-0.2360545037,
563258121,0.268673513,-0.269233377,
563458141,0.2349498137,-0.3037701502,
563658160,0.1972237901,-0.3314266243,
563858180,0.1577663051,-0.3544166809,
564058200,0.1149327519,-0.3713258188,
564258220,0.07264949152,-0.3832332856,
564458239,0.02585060951,-0.3920161267,
564658259,-0.02032566883,-0.3914055455,
564858279,-0.06717566466,-0.3867175281,
565058299,-0.1100332162,-0.3785973815,
565258318,-0.154504926,-0.362226372,
565458338,-0.1957169438,-0.3402914582,
565658358,-0.2347189714,-0.3153199423,
565858378,-0.2691264783,-0.2836379737,
566058397,-0.3006060411,-0.2502313755,
566258417,-0.3269992162,-0.2103233574,
566458437,-0.3478744334,-0.1691287097,
566658457,-0.3637228042,-0.1266339382,
566858476,-0.3762490759,-0.07926081245,
567058496,-0.3779814191,-0.03191318473,
567258516,-0.3780892201,0.01475811041,
567458536,-0.370018396,0.0605683418,
567658555,-0.357613085,0.1072660904,
567858575,-0.3368017556,0.1483863393,
568058595,-0.3122996058,0.1914350115,
568258615,-0.2819303804,0.2291359814,
568458634,-0.2464421195,0.2608782528,
568658654,-0.206311222,0.2885821387,
568858674,-0.1627913598,0.3120373588,
569058694,-0.1192930035,0.3305482767,
569258713,-0.07163932017,0.3420782082,
569458733,-0.02257688299,0.3458225004,
569658753,0.0233218258,0.3440591059,
569858773,0.07106745084,0.3347720057,
570058792,0.1197172162,0.3226474332,
570258812,0.1627568818,0.3017030482,
570458832,0.2028199282,0.2778584017,
570658852,0.2406315139,0.2453744832,
570858871,0.2730800154,0.212683155,
571058891,0.3010110173,0.1747573707,
571258911,0.3268488336,0.1326735848,
571458931,0.3443231739,0.09073280093,
571658950,0.3563825082,0.04562987114,
571858970,0.3607062922,-0.001181936661,
572058990,0.3622491287,-0.04914909648,
572259010,0.3587914355,-0.09342751979,
572459029,0.3481528053,-0.1387718786,
572659049,0.3331281626,-0.1815021459,
572859069,0.31432342,-0.2215943206,
573059089,0.2916829674,-0.2611092078,
573259108,0.2626934383,-0.2971638553,
573459128,0.2310746129,-0.3273295718,
573659148,0.1959927651,-0.3550560737,
573859168,0.1596524516,-0.3785346755,
574059187,0.1192620954,-0.3986679779,
574259207,0.07762292427,-0.4144169119,
574459227,0.03513878092,-0.4213801732,
574659247,-0.008883776975,-0.4271731553,
574859266,-0.0506246707,-0.4308125692,
575059286,-0.09413477916,-0.4265030535,
575259306,-0.1380859775,-0.4175730832,
575459326,-0.1792124527,-0.4048122118,
575659345,-0.2193359216,-0.3886285427,
575859365,-0.2554240553,-0.3669190184,
576059385,-0.2921306192,-0.3418298852,
576259405,-0.3228905439,-0.3146363249,
576459424,-0.3517779574,-0.2834616193,
576659444,-0.3790906238,-0.2487614258,
576859464,-0.403702759,-0.2136760085,
577059484,-0.4219492299,-0.1733453668,
577259503,-0.4337156797,-0.1329422519,
577459523,-0.4425965555,-0.08877370197,
577659543,-0.4502263398,-0.0479447994,
577859563,-0.4513678405,-0.001161393742,
578059582,-0.4475260851,0.04237295693,
578259602,-0.4369044465,0.08590798438,
578459622,-0.4204114309,0.1271112207,
578659642,-0.4039794964,0.168875088,
578859661,-0.3809493803,0.2078219204,
579059681,-0.3523588405,0.2398294752,
579259701,-0.3180708403,0.2737225822,
579459721,-0.2838376166,0.3014204519,
579659740,-0.2444201561,0.3248765459,
579859760,-0.2028255902,0.3454459922,
580059780,-0.1591522427,0.3586509657,
580259800,-0.1139952847,0.3665906825,
580459819,-0.06714126151,0.3658283684,
580659839,-0.02032836289,0.3616531422,
580859859,0.02664142646,0.352138068,
581059879,0.06897570761,0.3356527055,
581259898,0.1108944984,0.3124413864,
581459918,0.1484868295,0.2842701056,
581659938,0.1822637086,0.2500740881,
581859958,0.2111885953,0.211997786,
582059977,0.232650343,0.169845663,
582259997,0.2486901294,0.1246872123,
582460017,0.2586803639,0.07788639603,
582660037,0.2600630847,0.03069612598,
582860056,0.2549521742,-0.01667341796,
583060076,0.2421273273,-0.06300337772,
583260096,0.2239608905,-0.1067184054,
583460116,0.1973944176,-0.1458590657,
583660135,0.1647697337,-0.1828628716,
583860155,0.1263702001,-0.2116486934,
584060175,0.08651576645,-0.2345663555,
584260195,0.04180198433,-0.2520082402,
584460214,-0.004432743594,-0.2611932292,
584660234,-0.05278881845,-0.2641003281,
584860254,-0.09889411119,-0.258248564,
585060274,-0.1448350639,-0.2476521183,
585260293,-0.1870995786,-0.2282276275,
585460313,-0.2256472181,-0.2038797019,
585660333,-0.2607468882,-0.1720183552,
585860353,-0.2905798134,-0.1381032557,
586060372,-0.3169890192,-0.09942772763,
586260392,-0.3356724156,-0.0548814517,
586460412,-0.3473503711,-0.01087888303,
586660432,-0.3544313704,0.03515229941,
586860452,-0.3543026135,0.08086140339,
587060471,-0.350169011,0.1253821074,
587260491,-0.3354758789,0.1691913533,
587460511,-0.318473991,0.2125201552,
587660531,-0.2960438352,0.2501593661,
587860550,-0.2688490878,0.2863083047,
588060570,-0.2341607089,0.3198829273,
588260590,-0.2004320777,0.3466023281,
588460610,-0.16148125,0.3701691541,
588660629,-0.1213530634,0.3858184045,
588860649,-0.0755641523,0.3990591192,
589060669,-0.03328629624,0.4085686676,
589260689,0.01251651991,0.4099764395,
589460708,0.05789915716,0.4060736234,
589660728,0.1006105096,0.3971792354,
589860748,0.146534914,0.384204091,
590060768,0.1854145797,0.3650618314,
590260787,0.2227974502,0.3400376685,
590460807,0.2620527184,0.3128764122,
590660827,0.2921293632,0.2809646921,
590860847,0.3194298864,0.2433013723,
591060866,0.3426543049,0.2042048016,
591260886,0.3625633478,0.162166466,
591460906,0.3759558916,0.12085348,
591660926,0.383807862,0.07537948624,
591860945,0.3873762619,0.02920249981,
592060965,0.3857303888,-0.01721295542,
592260985,0.3770571885,-0.06467151356,
592461005,0.3615716968,-0.1072771474,
592661024,0.3428494285,-0.1502325497,
592861044,0.3186180501,-0.1896828104,
593061064,0.2922664273,-0.2272757403,
593261084,0.2599277202,-0.258982597,
593461103,0.2224977129,-0.2886187538,
593661123,0.1803832078,-0.3114445914,
593861143,0.1379506569,-0.330950806,
594061163,0.09163040846,-0.3432606676,
594261182,0.04598276852,-0.34976085,
594461202,-0.0009053273934,-0.3524394918,
594661222,-0.04836120941,-0.3480948958,
594861242,-0.09437699295,-0.3366150945,
595061261,-0.1388874753,-0.3212934524,
595261281,-0.181969054,-0.299524078,
595461301,-0.2201153975,-0.2711314551,
595661321,-0.2559032459,-0.2398662926,
595861340,-0.2873855347,-0.2044453108,
596061360,-0.3135624395,-0.1659432005,
596261380,-0.3337684696,-0.1234734182,
596461400,-0.3484490616,-0.07786096656,
596661419,-0.3592253961,-0.03028607951,
596861439,-0.363801838,0.0166031212,
597061459,-0.360522652,0.06116695187,
597261479,-0.3520064762,0.1070731594,
597461498,-0.3379922207,0.153896249,
597661518,-0.3208589445,0.1954684012,
597861538,-0.294147476,0.2356485182,
598061558,-0.2672470375,0.2722892551,
598261577,-0.2342802768,0.3028448161,
598461597,-0.1980189804,0.3330182222,
598661617,-0.1577102679,0.3570115189,
598861637,-0.1141108226,0.3719350219,
599061656,-0.07109279327,0.3884259903,
599261676,-0.02599373259,0.3933736133,
599461696,0.01935826626,0.3959213087,
599661716,0.06516867369,0.3921513481,
599861735,0.10964891,0.3826110613,
600061755,0.1514692863,0.3672571284,
600261775,0.1912159962,0.3482904202,
600461795,0.2309456453,0.3244315072,
600661814,0.2657593381,0.2969779371,
600861834,0.2952836804,0.2649846881,
601061854,0.3211678076,0.2310602596,
601261874,0.3463715212,0.1896944376,
601461893,0.3635939265,0.149055246,
601661913,0.3753699572,0.1052669052,
601861933,0.3813755371,0.0632314134,
602061953,0.3828339701,0.01867605234,
602261972,0.3780387074,-0.0275891552,
602461992,0.3681418921,-0.07089281526,
602662012,0.354749021,-0.1118772909,
602862032,0.3328701099,-0.1546065174,
603062051,0.3074806996,-0.1910964163,
603262071,0.2775979625,-0.2243131266,
603462091,0.2428853778,-0.255323478,
603662111,0.2046029746,-0.2810385817,
603862130,0.1625317817,-0.2991982932,
604062150,0.1198736969,-0.3122629515,
604262170,0.07442943802,-0.3222740479,
604462190,0.02725327226,-0.3231824183,
604662209,-0.02075738286,-0.3167475618,
604862229,-0.06694496348,-0.307558498,
605062249,-0.1108012493,-0.2890995048,
605262269,-0.1517272122,-0.2647545741,
605462288,-0.1890457969,-0.2368088164,
605662308,-0.2225400866,-0.2015376516,
605862328,-0.2495283183,-0.1632206778,
606062348,-0.2715236079,-0.1204462445,
606262367,-0.2868429245,-0.07514937116,
606462387,-0.2971010294,-0.02696662934,
606662407,-0.3004619408,0.0209405774,
606862427,-0.2951851542,0.06673059318,
607062446,-0.2835219369,0.1153841164,
607262466,-0.2662418404,0.1584880284,
607462486,-0.2460181417,0.202426384,
607662506,-0.2178242037,0.2400741975,
607862525,-0.1845756775,0.2730942902,
608062545,-0.1455883828,0.3022537078,
608262565,-0.1058637808,0.3251580963,
608462585,-0.06220542905,0.3432535727,
608662604,-0.0190262588,0.3546434142,
608862624,0.0283754851,0.3641368588,
609062644,0.07147315669,0.3629716707,
609262664,0.1187383453,0.3581980913,
609462683,0.1626649717,0.3473439813,
609662703,0.2052637149,0.3314778376,
609862723,0.2449362317,0.3098340722,
610062743,0.2815785604,0.2863607313,
610262762,0.3138656882,0.2554476563,
610462782,0.3456937692,0.2242480323,
610662802,0.3687318615,0.1865263393,
610862822,0.390936728,0.1468431311,
611062841,0.4079232935,0.1096477197,
611262861,0.4199262,0.06671665493,
611462881,0.4231648627,0.02413651638,
611662901,0.4249759119,-0.02067929027,
611862920,0.4230041922,-0.06311530073,
612062940,0.4141091241,-0.105606909,
612262960,0.4019790208,-0.1467634561,
612462980,0.3845214686,-0.1862797025,
612662999,0.3618524498,-0.2220595223,
612863019,0.3358989518,-0.2558435588,
613063039,0.3064570763,-0.2866872017,
613263059,0.2708015893,-0.3147568362,
613463079,0.2356143475,-0.336826469,
613663098,0.195661782,-0.3565516493,
613863118,0.154937246,-0.3718396727,
614063138,0.1105458559,-0.3802693628,
614263158,0.06887171341,-0.3857631889,
614463177,0.02079054706,-0.3835615595,
614663197,-0.02265605006,-0.3728593373,
614863217,-0.06706475121,-0.3605857605,
615063237,-0.1064455047,-0.3437093975,
615263256,-0.143576198,-0.3180895097,
615463276,-0.1820326712,-0.2891503421,
615663296,-0.2108738473,-0.2555831052,
615863316,-0.2374193917,-0.2157650605,
616063335,-0.259125095,-0.1746364944,
616263355,-0.2752485543,-0.1285082509,
616463375,-0.2842055532,-0.08191699274,
616663395,-0.2851095783,-0.03645149693,
616863414,-0.2807590148,0.0131748413,
617063434,-0.2701075358,0.05813872227,
617263454,-0.2516029188,0.1035244976,
617463474,-0.2272842462,0.1454266832,
617663493,-0.1974532503,0.182795381,
617863513,-0.1623639962,0.2155755422,
618063533,-0.1233676757,0.2429429,
618263553,-0.07994694783,0.2642596004,
618463572,-0.03498155723,0.2795680713,
618663592,0.01177684928,0.2887732682,
618863612,0.05954657407,0.2905903426,
619063632,0.1069661133,0.2868433402,
619263651,0.1508778436,0.2754055179,
619463671,0.1955005393,0.2607854392,
619663691,0.2360573544,0.2368456979,
619863711,0.2730705291,0.2106216234,
620063730,0.3069609144,0.1792800544,
620263750,0.3371687255,0.1451057838,
620463770,0.3615612009,0.1066534304,
620663790,0.3788779777,0.06766533024,
620863809,0.395039481,0.0239117347,
621063829,0.4031144963,-0.01888936759,
621263849,0.4045063606,-0.06478101938,
621463869,0.4056910763,-0.1057096494,
621663888,0.3997686201,-0.148629562,
621863908,0.3872631033,-0.1917064584,
622063928,0.3708052404,-0.2293432229,
622263948,0.3510080121,-0.2681956974,
622463967,0.327692457,-0.3026766862,
622663987,0.2996242043,-0.3351785258,
622864007,0.2691958477,-0.3626346305,
623064027,0.2341409028,-0.3891398162,
623264046,0.202316775,-0.4117189098,
623464066,0.1628554556,-0.4305285672,
623664086,0.1226790749,-0.4399798293,
623864106,0.08295027999,-0.4500026803,
624064125,0.04015409694,-0.4563558025,
624264145,-0.001198749474,-0.4569452269,
624464165,-0.04281295992,-0.4518976249,
624664185,-0.08384749141,-0.4431121007,
624864204,-0.1226058959,-0.4278715428,
625064224,-0.1630285042,-0.4097754271,
625264244,-0.196660107,-0.3889238912,
625464264,-0.2311570524,-0.3655573801,
625664283,-0.2624200729,-0.3357971398,
625864303,-0.2917009713,-0.299550114,
626064323,-0.3112381346,-0.2636225967,
626264343,-0.3301822626,-0.2251863088,
626464362,-0.3442360158,-0.1836516222,
626664382,-0.3546914937,-0.1402115586,
626864402,-0.3543617582,-0.09428975621,
627064422,-0.3521586058,-0.05130712646,
627264441,-0.3443806953,-0.007749407504,
627464461,-0.3287556417,0.03580548019,
627664481,-0.309428007,0.07674044739,
627864501,-0.2837481177,0.1140343069,
628064520,-0.2520446081,0.1472147944,
628264540,-0.2158813794,0.1743804351,
628464560,-0.1758602046,0.1982481019,
628664580,-0.1328844329,0.2152900803,
628864599,-0.08885900012,0.2271864992,
629064619,-0.04204197063,0.2291646225,
629264639,0.003378781269,0.2254867382,
