Frequency_Hz,ADS_Re,ADS_Im,DGV3_Re,DGV3_Im
278700000,3.163623179e-05,-0.02154163657,-0.001705281864,0.002503247103
278800000,-0.00843375002,-0.0191088516,-0.0004265055845,0.003149275324
278900000,-0.01498342643,-0.01323434294,0.00104322117,0.003155265845
279000000,-0.01830209278,-0.005116616201,0.002396387105,0.002494651176
279100000,-0.01774158645,0.003589360489,0.003344219125,0.001281587619
279200000,-0.01345363996,0.01111557183,0.003677643817,-0.0002519761392
279300000,-0.006356438639,0.01594766004,0.003311581328,-0.001803973083
279400000,0.002058288326,0.01713876583,0.002303361037,-0.003064568779
279500000,0.01003783369,0.01450504345,0.0008415103698,-0.003780131894
279600000,0.01593585534,0.00866164059,-0.0007926460655,-0.003805515616
279700000,0.01855774303,0.0008909219912,-0.002282514001,-0.003133846166
279800000,0.01741118974,-0.00713019629,-0.003340903469,-0.001897730288
279900000,0.01280838712,-0.01368694456,-0.003768447045,-0.0003417336691
280000000,0.005797165718,-0.01739207127,-0.003493706524,0.001228077421
280100000,-0.002065256194,-0.01748178016,-0.002586738208,0.002507013624
280200000,-0.00904815645,-0.01397820788,-0.001243402878,0.003253996275
280300000,-0.01362079534,-0.007682747271,0.0002562203578,0.003340241935
280400000,-0.01478271833,-1.147060578e-06,0.001606577068,0.002774325144
280500000,-0.01227915454,0.007361870979,0.002540227109,0.00169848005
280600000,-0.006654847411,0.01277211228,0.002882961415,0.0003570204985
280700000,0.0008649305625,0.01501927298,0.002588907545,-0.0009563883578
280800000,0.008639714463,0.01357783417,0.001748303074,-0.001961418181
280900000,0.01496753871,0.008719788532,0.0005663969094,-0.002450431924
281000000,0.01845049237,0.001455975733,-0.000681934304,-0.002331923237
281100000,0.018293922,-0.006680220079,-0.001712101499,-0.00164885543
281200000,0.01447607623,-0.01395962307,-0.002291406551,-0.0005680818225
281300000,0.007753150596,-0.0188243895,-0.002289150248,0.0006567794649
281400000,-0.0005001907041,-0.0202176469,-0.001704553489,0.001740962803
281500000,-0.008580131722,-0.01780646258,-0.0006665875505,0.002430670325
281600000,-0.01481127357,-0.01205198707,0.000594147109,0.002558341017
281700000,-0.01789714962,-0.00411300478,0.001795365676,0.002079252997
281800000,-0.01719050814,0.004396002972,0.00266409929,0.001081690591
281900000,-0.01282747973,0.01174109169,0.002995679846,-0.0002314034952
282000000,-0.005698403444,0.01642903845,0.002698145183,-0.001585282173
282100000,0.002737965519,0.01751666388,0.001812677754,-0.002691563461
282200000,0.01075789612,0.01480537272,0.0005058282293,-0.003309341043
282300000,0.01673073044,0.008880841282,-0.0009647389955,-0.00329632369
282400000,0.0194573447,0.0009896795283,-0.002303681579,-0.002639276496
282500000,0.01841874635,-0.007221536401,-0.003239324691,-0.00145744923
282600000,0.01388280163,-0.01405090845,-0.003580062646,2.163382489e-05
282700000,0.006846207019,-0.01809782798,-0.003254072069,0.001508880246
282800000,-0.001176924952,-0.01855670363,-0.002324130655,0.002713037397
282900000,-0.008476060118,-0.01538544659,-0.0009745490861,0.00340041859
283000000,-0.01350729192,-0.009312287962,0.0005269758471,0.003442554411
283100000,-0.01522126528,-0.001678690243,0.001884588249,0.002841929622
283200000,-0.01328568265,0.005848687257,0.002835065198,0.001730545171
283300000,-0.008154369642,0.01163554942,0.003201535591,0.0003417012603
283400000,-0.0009678262049,0.01443033452,0.002928986463,-0.001039036534
283500000,0.006693406383,0.01363205764,0.002094230676,-0.002133401278
283600000,0.01314942607,0.009418106757,0.0008883513497,-0.002728048662
283700000,0.01698234493,0.002704760979,-0.0004245992209,-0.002718191173
283800000,0.01734073656,-0.005050712061,-0.001563888753,-0.002128140542
283900000,0.01412202921,-0.01216350569,-0.002291478412,-0.001104525182
284000000,0.00799416098,-0.01708277158,-0.002461937341,0.0001162789255
284100000,0.0002524253422,-0.01872366512,-0.002052371416,0.001259509513
284200000,-0.007457271069,-0.01669912104,-0.001166094459,0.002071199716
284300000,-0.01348913709,-0.01140236966,-9.364027416e-06,0.002372564598
284400000,-0.01654721162,-0.003923367849,0.001153757741,0.002098025264
284500000,-0.01595984353,0.0041822085,0.002058705922,0.001308822535
284600000,-0.01182130742,0.01122165337,0.002497599162,0.0001794062497
284700000,-0.004971523032,0.01572168286,0.002364100783,-0.001040392803
284800000,0.003180849215,0.01673758276,0.001676423922,-0.002079245954
284900000,0.01095396976,0.01405059433,0.000573652262,-0.002702715962
285000000,0.01674471178,0.008212901761,-0.0007137467461,-0.002763700418
285100000,0.01936332642,0.0004314728845,-0.00191285792,-0.00223423089
285200000,0.01828126254,-0.007684612402,-0.002766253793,-0.001211943131
285300000,0.01374066723,-0.01446054508,-0.003086633321,0.000100066915
285400000,0.006702751872,-0.01850574989,-0.002796634061,0.001435658406
285500000,-0.001354357044,-0.01900433026,-0.001945477792,0.002521321357
285600000,-0.008746213577,-0.01588504057,-0.0006990264905,0.003133364816
285700000,-0.01393608199,-0.009834797211,0.0006945776037,0.003144615989
285800000,-0.0158579011,-0.002152513844,0.00195641282,0.002550887511
285900000,-0.01413989,0.005526196566,0.002834596595,0.001471747716
286000000,-0.009181297313,0.01157539006,0.003156328496,0.0001255198605
286100000,-0.002065859801,0.01472288008,0.002863320209,-0.001216185915
286200000,0.00566976311,0.01431902484,0.002023281472,-0.002284855023
286300000,0.01236343368,0.01047311817,0.0008151508318,-0.002870568454
286400000,0.01658127958,0.004028409058,-0.000508753599,-0.002865044088
286500000,0.01742252439,-0.003618915018,-0.001675676457,-0.002283277161
286600000,0.01471055589,-0.01081823957,-0.002449337805,-0.001259334964
286700000,0.009029566236,-0.01601693622,-0.002678887726,-1.728259294e-05
286800000,0.001599002645,-0.0180915406,-0.002329669035,0.001176570378
286900000,-0.00598729039,-0.01658705422,-0.001489396943,0.002070001823
287000000,-0.01210141138,-0.01181338791,-0.0003485503356,0.002477903122
287100000,-0.01542843777,-0.004778605738,0.0008407928676,0.002320837143
287200000,-0.01524610716,0.003026382201,0.001818903192,0.001641045281
287300000,-0.01157777896,0.009945318164,0.00237367605,0.0005926073599
287400000,-0.00518665513,0.01450836772,0.002385532325,-0.0005920628591
287500000,0.002586806687,0.0157433896,0.001852470045,-0.001652197086
287600000,0.01010916143,0.01338103215,0.0008900313947,-0.002354467605
287700000,0.01579938377,0.007910840664,-0.0002937134188,-0.00254274185
287800000,0.01846241424,0.0004771479352,-0.001442765913,-0.00217126468
287900000,0.01754071814,-0.007362835697,-0.002307851656,-0.00131429154
288000000,0.01323116085,-0.01396755087,-0.002699502578,-0.0001502156035
288100000,0.006442818318,-0.0179570241,-0.002528328886,0.001076357182
288200000,-0.001395284361,-0.01850338738,-0.001824000941,0.002106479206
288300000,-0.008635959421,-0.01550476981,-0.0007290011436,0.002721660114
288400000,-0.01376148362,-0.009605861615,0.0005314468351,0.002790006565
288500000,-0.01570361273,-0.002060811666,0.001696843604,0.002293995475
288600000,-0.01406831546,0.005532495585,0.002526208281,0.001334088514
288700000,-0.009217751881,0.01157046919,0.002848635938,0.0001075090614
288800000,-0.002192322873,0.01478254944,0.002598993687,-0.001133267537
288900000,0.005510479537,0.01449902136,0.001831299859,-0.002133512196
289000000,0.01225343535,0.01079142629,0.0007070509518,-0.00268955083
289100000,0.0166059728,0.004456132145,-0.0005389649436,-0.002691182958
289200000,0.01764637299,-0.003155227591,-0.001648109491,-0.00214433814
289300000,0.01515604237,-0.01042245136,-0.002392152575,-0.001169280501
289400000,0.009664910341,-0.01579992996,-0.002620933619,2.517558868e-05
289500000,0.002338453935,-0.01814368378,-0.002293435226,0.001185936469
289600000,-0.005269652956,-0.01695308502,-0.001485797432,0.002069016474
289700000,-0.01154678898,-0.01247613351,-0.0003746701308,0.002490784127
289800000,-0.01516268466,-0.005656118314,0.0008005058801,0.00236629589
289900000,-0.0153504277,0.002068795226,0.001788275999,0.001726697826
290000000,-0.01206777198,0.009070302456,0.002378270824,0.0007121080162
290100000,-0.006004911739,0.01387426614,0.002445437397,-0.0004584321726
290200000,0.001562488957,0.01547170463,0.001976118853,-0.001533525304
290300000,0.009043540312,0.01353091348,0.001070554904,-0.002282633389
290400000,0.01486833922,0.008466263323,-7.863735788e-05,-0.002544706316
290500000,0.01781917746,0.001349493486,-0.001227380968,-0.002261995484
290600000,0.01728698901,-0.006317581456,-0.002131764657,-0.001491984176
290700000,0.0133990386,-0.01292095467,-0.002599464147,-0.0003950021997
290800000,0.006990893394,-0.01707582615,-0.002530132092,0.0007997779291
290900000,-0.0005715069091,-0.01791935818,-0.001936294091,0.001842725088
291000000,-0.007682143493,-0.01529271194,-0.0009404243272,0.002516276945
291100000,-0.01283606681,-0.00977359533,0.0002510957749,0.002680540987
291200000,-0.01494888061,-0.002552274545,0.001391570451,0.002302399043
291300000,-0.01358651172,0.004822593877,0.002245895677,0.001462052084
291400000,-0.009056328025,0.01077409621,0.002639823817,0.000335711958
291500000,-0.002340331333,0.01403271941,0.002496226609,-0.0008418276075
291600000,0.005115076689,0.01390602447,0.001850769199,-0.00182678404
291700000,0.01170770177,0.01042508703,0.0008437703181,-0.002417649878
291800000,0.01602068898,0.004336877404,-0.0003099465015,-0.00249731571
291900000,0.01712365289,-0.003055406688,-0.001366769413,-0.002057201678
292000000,0.01477001652,-0.01016979312,-0.002105875205,-0.001198371247
292100000,0.009448972166,-0.01548165968,-0.002375751092,-0.0001094773298
292200000,0.002281399695,-0.01784715901,-0.002125847066,0.0009737126071
292300000,-0.005217829471,-0.01674546667,-0.00141671879,0.001818585088
292400000,-0.01146048821,-0.0123887831,-0.0004065924084,0.002245070572
292500000,-0.01512049916,-0.005677218445,0.0006827207787,0.002163703022
292600000,-0.01541338209,0.001991373796,0.001613270632,0.001594330858
292700000,-0.01226092988,0.009015944115,0.002181683973,0.0006615847932
292800000,-0.006306946853,0.01392874581,0.00226240378,-0.0004318589087
292900000,0.001218600044,0.01570295225,0.001834328807,-0.001448488475
293000000,0.008757917712,0.01396707819,0.0009852765158,-0.002166449797
293100000,0.01475174254,0.009081726891,-0.000106600599,-0.002426633237
293200000,0.01796537407,0.002063043767,-0.001210449118,-0.002166430029
293300000,0.0177463419,-0.005630859054,-0.002091406644,-0.001433087959
293400000,0.01415994366,-0.01240581185,-0.002560068506,-0.0003739219197
293500000,0.007974243411,-0.01686589076,-0.002512331032,0.000794487759
293600000,0.0004974434426,-0.01810606305,-0.001951281423,0.001831575753
293700000,-0.006698509408,-0.01590152827,-0.0009866063558,0.002523012163
293800000,-0.01211007266,-0.01075351301,0.0001882803604,0.002725332623
293900000,-0.01461984836,-0.003781410304,0.001336530044,0.002395663379
294000000,-0.01373239875,0.003516241421,0.002227088446,0.001600381883
294100000,-0.009677746826,0.00958134478,0.002682545071,0.0005009803878
294200000,-0.003360258865,0.01312835323,0.002615612274,-0.0006798293107
294300000,0.003836340292,0.01341796471,0.002046655363,-0.001704611904
294400000,0.01034620004,0.01041383274,0.001098682783,-0.002370534446
294500000,0.014757223,0.004788741689,-2.906480911e-05,-0.002551187412
294600000,0.01611365551,-0.002221040361,-0.001103304409,-0.002222167464
294700000,0.01412058149,-0.009081943697,-0.001905758504,-0.001465119529
294800000,0.009206580505,-0.01429265989,-0.002278718305,-0.0004494785813
294900000,0.002431307004,-0.01670635864,-0.002157536946,0.0006041477794
295000000,-0.004741905308,-0.01577651545,-0.001583247325,0.00147114715
295100000,-0.01075935001,-0.01167390467,-0.0006927183964,0.001970596706
295200000,-0.01430884549,-0.005250199671,0.0003114701213,0.002003370945
295300000,-0.01459930497,0.002143343931,0.001204954111,0.001572608457
295400000,-0.01152878653,0.00894272885,0.001789914283,0.000782254189
295500000,-0.005706119223,0.01370209344,0.0019374989,-0.0001859282541
295600000,0.001677428794,0.01539847288,0.00161531996,-0.001111895238
295700000,0.009098384901,0.01364659053,0.0008942131385,-0.001784924053
295800000,0.01501999376,0.008779370335,-6.710959782e-05,-0.00204910129
295900000,0.01821290967,0.001778246117,-0.001056173768,-0.001837014236
296000000,0.01801099965,-0.005931440645,-0.001852305069,-0.001184511695
296100000,0.01444945724,-0.01277695804,-0.002273926151,-0.000223453743
296200000,0.008256910679,-0.01736489951,-0.002217552773,0.0008459494087
296300000,0.0007033493716,-0.01877029835,-0.001680261702,0.00179730031
296400000,-0.006664543382,-0.01672809306,-0.0007609339835,0.00242574105
296500000,-0.01234567619,-0.01168699101,0.000359930086,0.00259118309
296600000,-0.01519729723,-0.004714242333,0.001457527803,0.002247977943
296700000,-0.01467272443,0.002729091145,0.002309341233,0.001454854974
296800000,-0.01093395733,0.009095540233,0.002741237202,0.0003631084281
296900000,-0.004815107829,0.01307682358,0.002663473405,-0.0008144379195
297000000,0.002356072548,0.0138789424,0.002089151493,-0.001847169879
297100000,0.009041215863,0.0113883648,0.001131341631,-0.002533994291
297200000,0.01381913516,0.006193649807,-2.044893509e-05,-0.002744386407
297300000,0.01568869971,-0.0005425802565,-0.001139501244,-0.002444674953
297400000,0.01428195387,-0.007334454762,-0.002008595848,-0.001704163503
297500000,0.009941473981,-0.01269305636,-0.002464468234,-0.0006798981161
297600000,0.00364492788,-0.01544730737,-0.002430761677,0.0004166559364
297700000,-0.003207218834,-0.01499630466,-0.001932652948,0.001363995503
297800000,-0.009095109659,-0.01143846689,-0.001090175262,0.001976685422
297900000,-0.01270833724,-0.005549563549,-9.173840312e-05,0.002143509689
298000000,-0.01322901667,0.001385361601,0.0008464888045,0.001849678283
298100000,-0.01050808413,0.007849365801,0.001526692968,0.001178478026
298200000,-0.005097364467,0.012419973,0.001811236758,0.0002921150542
298300000,0.00186855485,0.01407416858,0.001651323121,-0.0006040853214
298400000,0.008914288675,0.01240702864,0.001096457559,-0.001306421138
298500000,0.01453703017,0.007718224218,0.000282771971,-0.001656907576
298600000,0.01752449729,0.0009492166987,-0.0005972049678,-0.001577293364
298700000,0.01721053868,-0.006514432314,-0.001336784365,-0.001085753795
298800000,0.01361534687,-0.01313322322,-0.001760265558,-0.0002927458567
298900000,0.007441800729,-0.01753519721,-0.001761311738,0.0006230163906
299000000,-7.047773036e-05,-0.01880167344,-0.001326356333,0.001453260464
299100000,-0.007402381548,-0.01665808933,-0.0005380778379,0.002005211874
299200000,-0.01307013338,-0.01153072805,0.0004417461344,0.002143377502
299300000,-0.01593226111,-0.004457960356,0.001406306094,0.001819171385
299400000,-0.01542515617,0.003125317298,0.002147481726,0.001082125235
299500000,-0.01167849281,0.00968522505,0.002499949708,7.035440219e-05
299600000,-0.005486628543,0.01390669215,0.002376383319,-0.001017665499
299700000,0.001858140768,0.01496553723,0.001786373573,-0.001964043196
299800000,0.008835987534,0.01269818663,0.000835151388,-0.002576540764
299900000,0.01401749247,0.007633390542,-0.0002975723407,-0.002728357335
300000000,0.0163627632,0.0008788131746,-0.001394195157,-0.002384368076
300100000,0.0154387934,-0.006114331469,-0.002243604267,-0.001608413552
300200000,0.01150872433,-0.01185954822,-0.002684134421,-0.0005501889209
300300000,0.005473306847,-0.01515120799,-0.00263621994,0.0005854857162
300400000,-0.001323816127,-0.01532112217,-0.002118025857,0.001580594487
300500000,-0.007385971722,-0.01238014561,-0.001240891141,0.002248336359
300600000,-0.01138641463,-0.00701373667,-0.0001856122267,0.002470809412
300700000,-0.0124546147,-0.0004319335015,0.000835427802,0.002222180552
300800000,-0.01036372139,0.005893990292,0.001622342742,0.001572590138
300900000,-0.005578502931,0.01055104553,0.00202881499,0.0006720709925
301000000,0.0008464145114,0.01249081409,0.001991575796,-0.0002820525806
301100000,0.007495486178,0.01125621248,0.001542161951,-0.001087353869
301200000,0.01289833599,0.007080121035,0.0007985621425,-0.001579136684
301300000,0.0158466742,0.000835374461,-6.137520004e-05,-0.001664844148
301400000,0.01565402764,-0.006152215063,-0.0008390316191,-0.001342777604
301500000,0.01230321126,-0.01238694113,-0.001358213561,-0.0007012137071
301600000,0.006450966988,-0.01652151412,-0.001503200749,0.0001017991756
301700000,-0.0007102026676,-0.01764292332,-0.00124351935,0.0008735509863
301800000,-0.007702848645,-0.01546575614,-0.0006401783649,0.00142909035
301900000,-0.01307452888,-0.01039297164,0.0001679003119,0.001631815816
302000000,-0.01570157623,-0.003432294246,0.0009942753074,0.001423524033
302100000,-0.01502331708,0.004013379281,0.001645626064,0.0008374961465
302200000,-0.0111584484,0.01043718413,0.001963899597,-8.136755342e-06
302300000,-0.004880100524,0.01454025878,0.001860944006,-0.000935281864
302400000,0.002544579898,0.01549985948,0.001338256945,-0.001743677102
302500000,0.00961671058,0.01313842831,0.0004876799857,-0.002253525968
302600000,0.0149154812,0.007958969121,-0.0005270718495,-0.002343933104
302700000,0.017391523,0.00103952767,-0.00150411151,-0.001979037052
302800000,0.01658318024,-0.006191546827,-0.002245198826,-0.001216370203
302900000,0.01271063842,-0.01225326905,-0.002596903298,-0.0001957308458
303000000,0.006627813725,-0.01592092476,-0.002482522855,0.0008890685747
303100000,-0.0003586608299,-0.01648162113,-0.001918141177,0.001829659904
303200000,-0.00676602984,-0.01388238067,-0.001009533867,0.002445569194
303300000,-0.01124961931,-0.008738780905,6.93804332e-05,0.002620860745
303400000,-0.01288799919,-0.002201495455,0.00111202935,0.002327417406
303500000,-0.01137798109,0.004291453049,0.001921233934,0.001630093693
303600000,-0.007097219409,0.009324021603,0.002349098423,0.0006727465564
303700000,-0.001020540187,0.0118066486,0.002326499892,-0.0003518867145
303800000,0.005492219793,0.01121023541,0.001876114044,-0.001242149838
303900000,0.01099113276,0.007679031754,0.001106350177,-0.001828922389
304000000,0.01425011373,0.001998084161,0.0001875537512,-0.002009926987
304100000,0.0145320367,-0.004577530203,-0.0006844589928,-0.001769757174
304200000,0.01174791571,-0.01059452919,-0.001329819803,-0.001181501787
304300000,0.006476142375,-0.01471541174,-0.001622234897,-0.0003897229466
304400000,-0.0001618455178,-0.01600686331,-0.001514888561,0.0004215150614
304500000,-0.006742116163,-0.01414074536,-0.001049191944,0.001068705856
304600000,-0.01184286955,-0.009465072591,-0.0003446034239,0.001408482765
304700000,-0.01434770084,-0.00293061526,0.0004282134225,0.001368275636
304800000,-0.01368300947,0.004110273864,0.001085073292,0.000961523925
304900000,-0.00993977416,0.01018905875,0.001468669229,0.0002842511247
305000000,-0.003854934497,0.01402984781,0.001483008485,-0.0005061911998
305100000,0.003342620932,0.01481670794,0.001114512547,-0.001225583525
305200000,0.01018831066,0.01236397984,0.0004352955438,-0.001703066322
305300000,0.01528641626,0.00715483313,-0.0004120319689,-0.001818497522
305400000,0.01759956491,0.0002407890118,-0.001244737309,-0.0015289545
305500000,0.0166633283,-0.006976454171,-0.001879002646,-0.0008787487124
305600000,0.01268176029,-0.01303551692,-0.002169301334,9.14503271e-06
305700000,0.006484204978,-0.0167180147,-0.002039762534,0.0009583925762
305800000,-0.0006477704236,-0.01730070032,-0.00150091071,0.001775960414
305900000,-0.007247600892,-0.01470458022,-0.0006482820212,0.002292392287
306000000,-0.01196964929,-0.009509625026,0.0003567576725,0.002397245211
306100000,-0.01386993572,-0.002831549661,0.001319945628,0.002062284857
306200000,-0.01260261058,0.003913941087,0.002053908872,0.001347631894
306300000,-0.008490457925,0.00931013757,0.00241651347,0.0003896236853
306400000,-0.002454099959,0.01223851562,0.002339820934,-0.0006270385117
306500000,0.004185509024,0.01211466583,0.001843678929,-0.001507035172
306600000,0.00998963599,0.009010603417,0.001031183675,-0.002084215038
306700000,0.01370932399,0.003637096022,6.702163233e-05,-0.002255174107
306800000,0.01455225731,-0.002810518176,-0.0008567511523,-0.001999692678
306900000,0.01235168333,-0.008910240578,-0.001560335622,-0.001383846462
307000000,0.007600982013,-0.01331982479,-0.001912958306,-0.0005452251826
307100000,0.001346332091,-0.01506582912,-0.001859133244,0.0003365738079
307200000,-0.005039423889,-0.01375305975,-0.001428982312,0.001077936415
307300000,-0.01015288633,-0.009649346861,-0.0007305334204,0.001529700056
307400000,-0.01286225664,-0.003627645538,7.428916256e-05,0.001608007874
307500000,-0.01255053072,0.003021621634,0.0008048317435,0.001311080217
307600000,-0.009247798017,0.008867130879,0.001300535784,0.0007184275047
307700000,-0.003624953918,0.01264247928,0.001455162189,-2.723965522e-05
307800000,0.003148962392,0.01351590847,0.001239155938,-0.0007514700989
307900000,0.009654612767,0.01126693947,0.0007054372429,-0.001286132177
308000000,0.01452230619,0.006333230769,-2.254602339e-05,-0.001505917835
308100000,0.01672058572,-0.0002813632879,-0.0007778797566,-0.001355493292
308200000,0.01577299307,-0.007217445918,-0.001386516361,-0.0008615239905
308300000,0.01185801311,-0.01304479331,-0.00170507948,-0.0001270527947
308400000,0.005771775369,-0.01656138149,-0.001652059468,0.0006905145834
308500000,-0.001238313261,-0.01704428131,-0.001225761671,0.001413075485
308600000,-0.007734039618,-0.01440016191,-0.0005052178199,0.001879948905
308700000,-0.0123864711,-0.009184104661,0.0003660942209,0.001982336442
308800000,-0.01425293926,-0.002482884052,0.001210234338,0.001686828857
308900000,-0.01297300685,0.004312838505,0.001852120318,0.00104301186
309000000,-0.008842401174,0.00979972104,0.00215630089,0.0001736009192
309100000,-0.002749399952,0.01285534194,0.00205545094,-0.0007507830213
309200000,0.004013044042,0.01287260842,0.001564631313,-0.001546871829
309300000,0.01002006662,0.009885694496,0.0007783637665,-0.002056640081
309400000,0.01401525238,0.004560896586,-0.0001488229252,-0.00217990615
309500000,0.01517531838,-0.001945866664,-0.001034271663,-0.001894860961
309600000,0.01328312938,-0.00823504988,-0.001704821057,-0.001262285316
309700000,0.008772194705,-0.01296107743,-0.002032322266,-0.0004126326041
309800000,0.002632909115,-0.01511842996,-0.001959662453,0.0004812719807
309900000,-0.00379976965,-0.01425525183,-0.001511912068,0.001240174385
310000000,-0.009132052692,-0.0105687513,-0.0007903336761,0.001715449759
310100000,-0.01220939693,-0.004861885839,4.942337903e-05,0.001819537418
310200000,-0.0123630942,0.001629378739,0.0008303139002,0.001543421371
310300000,-0.009552617183,0.007501091579,0.001391113654,0.0009575562356
310400000,-0.004373482266,0.01148170261,0.001620033865,0.0001961225459
310500000,0.00207064047,0.01270350869,0.001477683405,-0.0005719987903
310600000,0.008403789264,0.01088737487,0.001004591783,-0.001179354413
310700000,0.01327091373,0.00640178029,0.0003117776302,-0.001495488533
310800000,0.01562593317,0.0001841788579,-0.0004435642681,-0.001454434756
310900000,0.01495364343,-0.006458114433,-0.001092040292,-0.001068342151
311000000,0.01137877819,-0.01212496198,-0.001488450779,-0.0004244050033
311100000,0.005639541567,-0.01561959722,-0.00154286108,0.000334183097
311200000,-0.00106843603,-0.01620139996,-0.00123977017,0.001039141861
311300000,-0.007344495188,-0.01374202016,-0.0006413470123,0.00153327023
311400000,-0.01187825874,-0.008752118687,0.0001258976058,0.001704162105
311500000,-0.01372549697,-0.002273340313,0.0008981183765,0.001508318495
311600000,-0.012506431,0.004341442053,0.001509047131,0.0009805682333
311700000,-0.008484849092,0.009713083636,0.001825382915,0.0002268433528
311800000,-0.002511620489,0.01272618928,0.00177516423,-0.0005981132631
311900000,0.004155239913,0.01276316182,0.001363142378,-0.001323351212
312000000,0.01011589664,0.009833151201,0.000669944893,-0.001797712731
312100000,0.01412350101,0.004568935464,-0.0001647498472,-0.001921627898
312200000,0.01534645331,-0.001907492246,-0.0009714385027,-0.001668020097
312300000,0.01354293548,-0.008222295864,-0.001586235956,-0.001087955383
312400000,0.009110925422,-0.01304012611,-0.001885069983,-0.0002998937073
312500000,0.003003072806,-0.01534616388,-0.001809452511,0.0005351512168
312600000,-0.003475660175,-0.01466024485,-0.001378447577,0.001247287152
312700000,-0.008944810729,-0.01113767994,-0.0006843720361,0.001693162547
312800000,-0.01224099818,-0.00553536037,0.0001268135358,0.001785697689
312900000,-0.01266416982,0.0009496222816,0.0008862577555,0.00151191456
313000000,-0.01012526725,0.006934458436,0.001437624912,0.0009351701283
313100000,-0.005164124352,0.01114403826,0.0016697094,0.0001813835677
313200000,0.001165918448,0.01268098594,0.001539422998,-0.0005877898312
313300000,0.007521896721,0.01121516029,0.001080364582,-0.001209152399
313400000,0.01255593343,0.007052742972,0.0003952281545,-0.001552309446
313500000,0.01520044338,0.001070629078,-0.0003662897738,-0.001546941793
313600000,0.01489359914,-0.00546970971,-0.001039376025,-0.001197293413
313700000,0.01169757477,-0.01118936681,-0.001479025861,-0.000580873411
313800000,0.006284754136,-0.01488363253,-0.001590636118,0.0001682924746
313900000,-0.0002050550509,-0.015776489,-0.001349833673,0.0008882705587
314000000,-0.006406130898,-0.01368419091,-0.0008073987721,0.001423610078
314100000,-0.01101591755,-0.009053365949,-7.830052005e-05,0.001658240955
314200000,-0.01307043194,-0.002865635391,0.0006827841292,0.001539944692
314300000,-0.01214765046,0.003570938675,0.001314255034,0.001091267425
314400000,-0.008455837148,0.008899266001,0.001681732936,0.0004046223074
314500000,-0.00278823224,0.01200061872,0.001706358333,-0.000377329604
314600000,0.003646111393,0.01223108585,0.001381299997,-0.001091831548
314700000,0.009479329716,0.009557072535,0.0007730355798,-0.001590323623
314800000,0.01347503525,0.004561278991,7.188838842e-06,-0.001769634482
314900000,0.01479036747,-0.001681962903,-0.0007580368767,-0.001593511308
315000000,0.01315430572,-0.007835472663,-0.001365186748,-0.00109998722
315100000,0.008924487341,-0.01258355914,-0.001690597721,-0.0003930859594
315200000,0.003010525177,-0.01491155636,-0.001670195541,0.0003793300783
315300000,-0.003319832394,-0.0143211928,-0.001312636117,0.001056847979
315400000,-0.008710424577,-0.01093606537,-0.0006970687727,0.001500298147
315500000,-0.01200485773,-0.005474917784,4.394838978e-05,0.001620917548
315600000,-0.01249185653,0.0009013675123,0.0007527199212,0.001398747101
315700000,-0.01005578548,0.006836260917,0.001279861289,0.0008864208133
315800000,-0.005200717171,0.01106499628,0.001515841046,0.0001976014939
315900000,0.001056579168,0.01268191973,0.00141396026,-0.0005174368281
316000000,0.007401601406,0.01133140292,0.0009999440167,-0.001103872605
316100000,0.01249929762,0.007282416682,0.0003661650618,-0.00143524154
316200000,0.01527495435,0.001371545431,-0.0003482261,-0.001440223157
316300000,0.0151398297,-0.005173140352,-0.0009870170686,-0.001117667086
316400000,0.01211439026,-0.01099009286,-0.0014101832,-0.0005367214063
316500000,0.006823548744,-0.0148699417,-0.001523635849,0.0001779174717
316600000,0.0003650835567,-0.0160088917,-0.001299199199,0.0008724741464
316700000,-0.005921061874,-0.01417675098,-0.0007806301666,0.001396664262
316800000,-0.01073413382,-0.009764347079,-7.445293439e-05,0.001635482996
316900000,-0.01308543885,-0.003700374829,0.000672418782,0.001533521336
317000000,-0.01250530789,0.002744835379,0.001303527723,0.001106717512
317100000,-0.00914054177,0.008227300831,0.001685683033,0.000439111241
317200000,-0.003721768051,0.01161261194,0.001736843561,-0.000334673829
317300000,0.002592428929,0.0122146037,0.001443244566,-0.001057503745
317400000,0.008461704456,0.009939004936,0.0008622151066,-0.001582450584
317500000,0.01264842148,0.005301599756,0.0001101443833,-0.001803288579
317600000,0.01428011518,-0.0006830670155,-0.0006618330818,-0.00167639813
317700000,0.01303417247,-0.006718959313,-0.001299301867,-0.00122952827
317800000,0.009205294963,-0.01150569427,-0.001676569588,-0.0005556363947
317900000,0.003641171434,-0.01401651329,-0.001722510448,0.0002068436472
318000000,-0.002440059369,-0.0137176331,-0.001434862685,0.0009031135795
318100000,-0.007711547836,-0.01068192712,-0.0008800347343,0.001394356962
318200000,-0.01102253388,-0.005572533766,-0.0001785286553,0.001586514117
318300000,-0.01164506253,0.0004999836001,0.000520885341,0.001449452778
318400000,-0.009429759263,0.006216040311,0.001072749108,0.001022543582
318500000,-0.004837568082,0.01032963659,0.001365559735,0.000405530477
318600000,0.001158831551,0.01193458326,0.001345002193,-0.0002633024385
318700000,0.007282288429,0.01065768953,0.001024886385,-0.0008369830323
318800000,0.01222251659,0.006738272315,0.0004835251114,-0.001191352042
